user_id,gender,age
1362450,2,24
1362500,2,54
1362710,2,33
1362760,1,23
136280,,36
1362870,1,38
1362910,,31
1363280,2,37
1363360,2,36
1363450,2,26
136430,2,27
1364570,2,16
1365270,2,48
1365300,2,24
136550,2,31
1366560,2,28
136660,2,35
1366730,,44
1366840,2,51
1367290,2,29
1367420,1,31
1367470,1,27
1367530,2,28
13680,2,36
136800,2,31
1368270,1,27
1368420,1,8
136850,2,35
1368520,,38
1368690,2,30
1369150,1,25
1369290,,29
1369300,2,28
1369500,2,36
1369960,1,30
1370100,1,35
1370620,2,28
1370820,2,23
1371060,2,24
1371190,1,28
137120,2,36
137150,2,33
1371630,2,29
1371830,2,26
1372030,2,35
1372260,1,35
1372570,2,45
1373050,2,24
1373260,2,29
1373520,1,31
1373640,2,25
1373900,2,29
1374510,2,34
137500,2,27
1375420,2,23
1375760,2,35
137620,2,32
1376430,2,35
137660,2,35
1376970,1,34
1377130,2,36
1377400,2,27
1377730,2,36
1377910,1,31
1378230,1,35
1378240,1,27
137880,2,5
1379060,2,41
1379130,2,50
1379210,2,32
1379290,2,26
1379590,2,24
1379820,2,35
1380,1,44
138020,2,45
138070,2,30
1380700,2,37
13810,2,31
1381110,2,50
1381490,2,37
1381710,2,32
1381950,1,23
1382350,2,24
138240,2,53
1382470,1,31
1382510,1,32
1382530,2,27
1382630,1,32
1383090,2,26
1383340,2,35
1383630,2,48
1383650,1,29
1383860,2,36
138400,2,29
1384050,2,29
1384060,1,65
1384590,2,22
1384730,1,60
138480,2,39
1385110,2,44
1385500,2,36
1385620,2,2
1385810,2,49
138610,1,30
138620,2,31
1386500,1,29
1386870,2,25
1387220,,28
1387280,1,27
1387360,2,26
1387950,2,22
1387990,1,36
1388300,2,24
1388480,2,26
1388740,,34
1388760,2,95
138900,1,38
1389080,2,27
1389220,2,30
1389820,2,31
1390310,2,32
1390490,2,35
1390530,1,68
1390790,1,35
139080,2,31
1390860,2,28
1391240,2,34
1391990,2,37
1392580,1,36
139260,1,30
1392630,2,43
1392700,2,26
1392870,2,31
1392970,2,22
139310,2,33
1393110,2,23
1393240,2,27
139330,2,33
1393600,,23
1393720,1,36
1393940,,30
1394060,2,30
1394090,2,26
1394150,2,27
1394440,2,49
1394490,2,51
1394890,2,23
1394920,2,26
1395200,2,38
1395310,2,31
1395830,2,27
1395890,2,17
1395900,2,31
1396110,1,27
1396400,2,26
1396460,1,26
1396680,1,32
1396740,2,37
1396810,1,26
1397100,2,29
1397150,2,29
1397180,1,45
1397450,2,31
1397460,2,38
1397960,2,42
1398060,1,38
1398240,2,44
139830,1,75
1398300,2,32
1398470,2,28
1398550,2,52
139880,2,55
139980,2,36
1400060,2,33
1400340,1,29
1400400,1,23
1401100,2,22
1401110,2,29
1401140,2,42
1401250,2,30
1401980,2,29
1402310,2,27
1402320,2,39
1402330,2,31
1402870,,45
1403150,2,29
1403360,1,42
1403880,1,48
1404010,2,29
1404340,2,36
1404350,2,41
140440,2,34
1404440,2,30
1404520,2,35
1404540,2,30
1404770,,28
1404840,2,27
1404900,2,28
1404960,2,24
1405220,2,25
1405590,2,26
1405610,2,27
1405690,1,43
1405790,2,22
140590,2,39
1405910,1,30
1406240,2,22
1406340,2,37
1406440,1,124
1406480,2,26
140650,2,46
1406630,2,22
140670,2,12
1406840,2,36
140700,2,29
1407560,2,33
1407690,2,28
1407750,2,33
140780,2,34
1408150,1,35
1408400,2,30
1408410,2,27
1408560,2,24
1408780,2,37
1409070,2,30
1409260,2,38
1409370,2,45
1409550,2,27
1409590,2,36
1409750,2,45
1409820,2,29
1409860,2,39
1410090,2,36
1410160,2,23
1410430,2,35
1410500,2,31
1410610,1,37
1410640,2,30
141070,2,29
1410720,2,21
141100,2,37
1411350,1,39
1411620,2,26
1412050,1,26
141230,2,35
1412380,2,34
1412440,2,26
1412480,2,24
141280,1,34
1413000,2,56
141320,2,41
1413500,1,27
1413550,2,41
1413740,1,35
1413780,2,34
1413830,2,30
1413840,,33
1414240,2,30
1414350,2,37
1414670,2,55
1414820,1,30
1415480,2,32
1415570,,35
1415870,2,37
1416000,2,26
1416440,2,27
1416970,1,31
1416990,1,31
1417360,2,25
1417720,2,34
1417980,2,32
1418200,2,38
1418260,2,34
1418390,2,36
1418470,2,32
1418500,2,31
1418600,2,30
141870,1,36
1418730,2,36
141890,1,44
141910,2,34
1419340,2,28
1419450,2,39
1419490,2,31
1419560,2,29
1419750,,30
1419770,2,26
1419840,2,36
1419970,2,36
1420750,2,22
1420760,2,22
1420840,2,26
1420920,,30
1420940,1,44
1421340,2,32
1421520,2,31
1421620,2,34
1421860,2,26
1422000,2,28
142250,2,30
1422570,2,41
1422760,2,27
1422960,2,35
1423360,2,57
1423720,1,25
1423760,2,33
1423930,1,119
142410,2,35
1424290,,32
1424410,1,25
1424420,2,29
142460,1,29
1424670,2,29
1424850,2,24
1424880,2,27
1424930,2,33
1425200,2,28
1425560,2,29
1425740,2,31
1426600,2,29
142670,2,38
1427280,2,35
1427640,2,40
1427680,2,51
1427860,2,43
1427900,2,23
1428240,2,29
1428360,2,33
142840,2,8
1428810,2,32
1428880,2,49
1428930,2,27
1429970,2,40
1430150,2,31
1430250,2,37
1430430,2,31
1430500,2,25
1430650,2,8
1430660,2,23
1430740,2,45
1430820,1,33
1431260,2,30
1431330,,34
1431370,2,37
1431690,2,5
143190,2,32
1431940,2,34
1432000,1,44
1432150,2,35
1432170,2,36
1432360,1,40
1432410,2,31
1432440,1,35
1433010,2,29
1433200,2,32
1433290,2,30
1433450,1,24
1433460,1,38
1433770,2,26
1433790,1,36
1434360,2,26
1434500,2,60
1434580,2,27
1434730,2,38
1435050,2,31
1435120,1,28
1435260,2,33
1435360,2,29
1435400,2,31
1435600,2,31
1436070,,21
1436160,2,43
1436420,2,29
1436440,,25
1436780,2,29
1436830,1,28
1436990,2,28
1437010,2,33
1437030,2,22
1437100,2,35
143740,1,34
1437490,2,21
1437640,2,25
1437820,2,24
1437880,2,41
1437890,,32
1438070,2,29
1438300,2,34
1438320,1,37
143910,1,34
1439210,2,0
1439340,1,54
1439660,2,31
1439820,2,24
1439890,1,33
1439900,1,28
1440050,2,30
1440220,2,33
1440250,1,48
1440310,1,33
1440470,,45
1440750,2,36
1441160,2,38
1441210,1,71
1441230,1,28
1441660,2,26
1441730,2,27
1441850,2,29
1441960,1,39
144200,2,37
1442140,2,28
1442160,2,32
1442170,2,27
1442340,2,25
1442390,2,27
144240,2,33
1442510,2,29
1442840,,49
1442930,2,22
1443250,2,38
1443320,1,28
1443360,2,22
1443380,2,26
1443680,1,35
1443960,2,39
1443970,2,31
1444020,2,31
1444050,2,36
1444210,2,33
1444620,1,33
1445040,1,34
1445290,2,24
1445480,2,47
1445770,1,36
144590,2,30
1446000,1,27
1446170,2,7
144620,2,29
1446220,2,32
1446310,1,34
1446430,2,51
144650,2,34
1446510,2,40
1446530,2,33
1446620,,57
144680,1,41
1446960,1,25
1447040,,31
144770,2,34
1447710,,34
1447810,2,35
1447990,2,37
1448090,1,25
1448400,1,8
1448410,2,35
1448600,2,28
1448690,2,24
1449110,1,33
1449130,1,30
144960,2,37
1450160,2,21
1450240,1,47
1451290,2,26
1451460,2,24
1451630,2,28
1451750,2,53
145190,2,28
1452150,2,28
1452470,2,28
1452500,2,28
1453370,2,34
1453420,2,34
1453570,2,31
1453690,2,25
1453820,1,22
1454260,2,29
1454300,2,33
1454340,2,32
1454440,2,38
1454670,,29
1455220,2,31
1455400,1,25
1455410,1,48
1455490,2,40
1456040,2,24
1456260,1,41
1456940,1,4
1457000,1,41
1457210,2,24
1457650,2,43
1457800,2,35
1458440,,38
145850,2,32
1458820,1,35
1459220,1,39
1459490,1,24
1459600,2,39
1460030,1,50
1460120,2,28
1460190,2,58
146020,2,32
1460230,2,29
1460340,2,31
1460390,,32
1460420,2,35
1460450,2,8
1460710,2,28
1460870,,27
1461760,2,39
1462020,2,56
1462240,2,29
1462760,2,36
1462950,2,27
1463230,2,32
1463360,1,30
1463580,2,38
1463610,1,38
1463650,1,45
146370,2,34
1463710,1,52
146400,2,37
1464020,2,55
1464240,2,21
1464280,1,42
1464290,2,36
1464340,2,37
1464450,2,39
1464490,2,29
1464560,2,64
1464720,2,46
1465270,2,30
1465320,2,25
1466770,2,29
1466810,2,33
1466980,2,29
1467000,2,25
1467060,,30
1467110,2,27
146720,2,33
1467300,2,26
1467320,1,34
1467350,2,49
1467360,1,36
1468090,2,32
1468200,1,39
1468300,2,34
1468590,2,27
1468840,,26
1468930,2,36
1469540,2,30
1470600,2,30
1470720,2,8
1471580,1,33
1471640,2,46
1471880,,28
1471970,2,28
1472060,2,8
1472460,2,29
1472630,,33
1473070,2,31
1473120,2,29
1473190,2,56
1473290,1,6
1473320,2,42
1473900,2,34
147420,2,30
1474590,2,29
1474730,2,36
1474900,1,57
1475250,2,42
1475350,2,45
1475380,2,58
1475610,1,25
1475850,1,27
1475980,2,56
1476150,2,35
1476270,1,31
1476330,1,19
1476400,2,31
1476590,1,25
1476610,2,23
1476930,2,33
147700,2,29
1477130,,64
1477180,2,27
147720,2,41
1477330,2,37
147740,2,29
147750,2,28
1477540,1,28
1477570,2,39
1477640,2,32
1478030,1,35
1478160,2,27
1478530,2,36
1478710,,33
1478770,2,33
1479040,2,51
1479140,2,27
1479380,1,37
1479570,2,33
1479590,2,28
1479650,2,49
1479840,2,34
147990,2,38
1479990,2,22
148000,2,32
1480080,2,30
1480280,2,34
1480840,,23
1481060,2,29
1481610,2,32
1481660,2,24
1481670,2,23
1481860,2,34
1482240,2,30
1482550,,32
1482680,2,26
1482690,2,42
148300,2,48
1483210,2,31
1483220,2,29
1483750,2,52
1483800,2,37
148400,2,31
1484050,2,32
1484100,2,30
1484790,2,37
1484960,2,38
1485370,,34
1485700,2,43
1486240,2,37
1486250,,35
1486320,,35
1486430,2,32
1486570,1,36
1486650,1,39
1487430,2,71
148760,2,33
1487620,2,29
1487890,2,35
1487960,2,35
1488020,2,29
1488140,,40
1488270,2,37
1488320,2,32
148840,1,2
1488600,2,31
148870,1,36
1488760,2,51
148890,2,39
1488900,,40
1489230,2,24
1489300,2,33
1489350,2,34
1489670,2,34
1490040,2,36
1490120,2,28
1490200,,36
1490290,2,30
1490340,2,27
1490550,2,35
1490690,2,25
149080,2,33
1490940,2,26
1491010,2,37
149120,2,32
1491330,2,28
1491350,2,36
1491540,2,46
1491600,2,44
1491620,2,35
1491690,2,24
1491850,2,32
149190,2,32
1491910,2,5
1492000,2,28
1492030,,35
1492080,2,31
1492160,2,35
149220,1,41
1492230,2,32
1492270,2,27
1492520,,33
1492650,2,33
1492850,2,25
1492930,2,26
1492990,2,25
1493050,2,20
1493080,2,32
1493120,2,33
1493160,,34
1493190,2,27
1493620,2,26
1493640,1,33
1493760,,23
1493830,2,38
1494060,1,33
1494110,2,32
1494260,2,27
1494280,2,22
1494490,2,28
149450,2,33
1494950,2,37
1494980,2,29
14950,1,36
1495090,1,32
1495210,2,33
1495350,2,41
1495570,2,36
1495590,2,31
149560,2,40
1495620,,38
1495710,2,35
1495920,,29
14960,2,34
1496020,2,26
1496290,2,39
1496460,2,33
149670,2,42
1496720,,44
1497190,2,37
1497210,,23
1497370,1,33
1497630,2,25
1497690,2,43
1497880,1,38
1498010,1,29
1498050,1,30
1498070,,30
1498100,2,39
1498120,,32
1498150,1,42
1498210,2,29
1498270,1,20
1498350,2,35
1498560,1,29
1498570,2,5
1498710,2,38
1498820,2,33
1498880,2,34
1498970,2,30
14990,2,34
1499040,2,25
1499050,2,49
1499080,2,28
1499210,2,40
1499540,2,39
1499950,2,34
1499980,2,36
150,1,38
1500040,2,39
1500100,2,36
1500140,2,27
1500170,2,33
1500280,2,32
1500320,1,38
1500380,1,30
1500570,1,45
1500790,2,31
1500800,1,34
1501020,1,38
1501340,2,24
1501380,2,48
1501440,2,31
1501540,2,24
1501550,2,33
1501650,1,35
1501960,2,40
150220,1,47
1502230,1,55
1502360,2,35
150240,2,34
1502460,2,26
1502610,1,34
1502850,2,55
1502890,2,33
1503110,2,26
1503890,2,33
150390,2,30
1503950,1,33
150400,2,35
1504370,2,26
1504380,2,44
1504710,2,25
1504960,2,27
1504970,2,45
1505120,2,26
1505200,2,34
1505380,1,33
1505430,2,41
1505520,1,22
1505570,2,31
1505870,2,24
1505980,2,37
1506010,1,26
1506250,1,32
1506330,2,35
150680,2,30
1506880,1,25
1507100,2,31
1507170,2,39
1507190,2,37
1507300,2,28
1507420,2,27
1507520,2,39
1507720,1,11
1507760,2,26
1507910,2,28
1508060,2,38
1508110,2,26
150820,2,35
1508750,2,31
1508830,2,26
150890,2,34
1509030,,37
1509150,2,32
1509160,2,40
1509240,1,55
1509380,2,34
1509390,,32
1509460,1,30
15100,2,36
151190,2,29
151230,2,35
1512550,2,4
1512690,2,67
1512810,2,31
1512940,2,29
1512990,1,59
1513130,1,25
1513720,2,32
1514190,2,24
1514280,1,34
151430,2,34
1514380,1,40
1514620,1,38
1514760,1,30
1514930,2,38
1515020,2,31
1515090,2,38
1515150,2,33
1515340,2,23
1515420,2,26
1515630,2,2
1515690,1,35
1515940,2,4
1515950,2,31
1516560,2,40
1516980,1,34
1517220,1,44
1517360,2,22
1517420,2,26
1517790,2,27
1517840,2,37
1517960,2,31
1518080,2,33
1518200,2,31
151830,2,39
1518320,2,31
1518360,2,35
151840,2,34
1518520,2,24
1518660,2,52
1519040,2,28
1519280,2,34
1519370,2,32
1519510,1,74
1519550,2,21
1519640,2,55
1519680,1,30
1519720,2,29
1519800,,28
1519820,2,31
151990,2,32
1519920,1,48
152010,1,40
1520340,2,35
1520420,2,46
1520500,1,26
1520570,2,52
1520800,2,34
1520990,2,37
152100,1,44
1521020,2,24
1521360,2,41
152170,2,33
1521740,2,32
152210,2,37
1522180,1,50
1522300,1,41
1522410,2,30
1522420,1,31
1522510,1,6
1522640,,29
152350,1,34
1523550,2,25
1523880,2,25
1523900,,35
1524110,1,30
1524640,2,34
1524870,2,25
152490,1,5
15250,2,39
1525010,2,35
1525350,1,25
152560,2,29
1525670,,106
1525830,2,39
1526100,2,77
1526170,2,29
1526240,2,29
1526270,2,31
1526360,2,124
1526610,2,33
1526620,2,32
1526640,2,37
1526870,1,34
1527060,2,28
1527110,2,27
1527160,1,27
1527360,2,30
1527390,2,34
1527440,1,34
1527730,2,32
1527990,1,33
152800,2,32
1528030,2,35
1528290,1,34
1528390,,37
1528490,2,50
1528610,2,63
1529260,2,38
1529360,2,30
1529380,2,35
1529430,2,23
1529690,2,26
1529800,2,35
1529870,2,34
1529970,2,30
1530070,2,26
1530090,1,35
1530110,,55
153030,1,38
1530300,2,33
1531130,2,29
1531340,2,25
1531410,2,43
1531430,1,40
1531440,2,28
1531880,2,7
1531910,2,26
1532060,,22
1532180,2,39
1532200,2,33
1532230,1,43
1532320,1,35
1532330,,23
1532560,1,38
1532640,2,27
1532660,2,29
1532800,2,27
1533050,1,33
1533460,2,43
1533610,2,31
1534320,1,40
153460,2,31
15350,1,46
1535390,2,33
1535500,2,24
1535660,,43
1535690,2,25
1535870,,23
1535940,1,35
153600,2,8
1536320,2,36
1536330,,25
1536360,,30
1536520,2,46
1536550,2,56
1536640,2,29
1536810,2,30
1536910,2,22
1537470,2,34
1537490,1,26
1537630,2,24
1538200,1,25
1538610,1,34
1538650,2,30
153870,2,32
1539090,2,28
1539150,2,23
1539780,2,30
154050,2,31
1540530,2,23
1540640,2,26
154070,2,30
1540840,2,33
1540940,1,30
1540950,2,38
1541110,2,31
1541280,2,36
1541340,2,24
1541550,2,28
1541580,1,33
1541830,2,34
1542020,2,8
1542100,2,30
1542120,2,25
1542140,2,31
1542470,1,25
1543620,1,52
1543830,1,29
154390,2,32
1543900,2,36
1543950,2,48
1544110,,26
1544610,2,26
1545030,2,24
1545670,2,31
1545750,1,20
1546310,2,22
1546450,2,25
15470,2,36
1547000,2,24
1547450,2,33
1547980,2,23
1548030,2,37
1548190,2,22
1548350,2,25
1548410,2,26
1548720,1,29
1548890,2,36
1549030,2,36
1549320,2,34
1549340,1,42
1549930,2,45
1550270,2,33
1550370,1,44
1550610,1,45
1550790,2,29
1550840,2,23
1551800,2,95
1551830,1,35
1552030,2,32
1552250,,25
1552760,1,37
155290,2,35
155340,2,38
1553480,2,34
155420,2,42
1554990,2,27
1555190,2,28
1555200,2,32
1555470,1,32
155590,2,29
1555900,2,25
155600,2,30
1556060,2,40
1556100,2,26
1556640,2,36
1557040,2,33
1557120,2,24
1557440,2,36
1557570,2,24
1557620,,40
1557630,2,22
1557750,1,28
1557800,1,41
1558310,2,33
1558350,2,71
1558460,,24
1558960,2,29
1559000,2,28
1559020,2,41
1559210,2,25
1559480,2,31
1559560,1,31
1559600,2,29
1560010,2,34
1560730,2,33
156080,1,32
1560870,2,45
1560980,2,27
1561040,1,124
1561110,2,33
1561160,2,22
156130,2,29
1561760,2,28
1561970,2,25
1562060,2,71
1562160,1,35
1562480,2,28
1562530,2,25
1563050,1,32
1563100,2,33
1563150,2,28
1563580,2,33
1563870,,30
156390,2,29
1563910,2,71
1563990,2,23
156400,2,37
1564120,1,35
156420,2,33
1564300,2,31
1564410,2,34
1564520,2,35
156530,2,5
1565510,2,41
156560,2,33
1565830,2,25
1565880,2,28
1565950,2,35
1566010,1,38
1566240,2,23
1566300,2,63
1566410,1,33
1566550,1,27
156670,2,30
1566850,2,26
1567150,2,22
1567630,2,27
1567750,2,49
1567900,2,22
1567990,2,23
1568010,2,26
1568200,2,37
1568240,2,30
1568630,2,22
1568880,2,39
1569130,2,26
1569740,2,30
156980,2,33
1570710,2,57
1570840,1,41
1570890,1,29
1570960,1,26
15710,2,42
1571160,2,24
1571240,2,26
1571370,2,28
1571630,2,37
1571980,2,23
1572160,2,31
1572200,1,34
157310,1,31
157380,1,37
157440,2,30
15760,2,42
157810,2,44
157880,2,33
157990,2,38
158050,2,30
158340,1,52
1583770,1,25
1584010,2,34
158420,2,30
1584260,2,38
1584730,2,31
1584940,2,31
1585280,2,46
1585480,,21
1585630,2,26
1585850,,35
1586010,2,51
1586210,1,51
1586350,2,41
158640,2,30
1586450,2,29
1586710,2,49
1586920,,21
1587060,2,34
1587270,2,33
1587350,2,2
1587520,2,40
1587670,2,30
158830,2,29
1588500,2,27
1588530,2,24
1588780,2,22
1588890,2,33
1589060,1,23
1589550,2,35
1589640,2,48
1589960,2,22
159030,2,36
1590380,1,30
1590660,1,33
1590790,2,23
1590870,2,28
15910,2,44
1591120,2,23
159120,2,32
159130,1,36
1591320,2,21
1592090,,24
1592170,2,56
1592410,2,36
1593160,1,30
1593600,2,33
1593910,1,41
1594350,1,44
1594750,2,33
1594800,2,28
1594840,2,21
1594890,2,27
1595050,2,26
1595450,1,43
159550,1,35
1595520,,34
1595790,2,39
1595990,2,36
1596480,2,65
1596710,1,28
1597120,2,35
1597430,1,31
1597810,2,25
1598070,2,40
1598320,2,31
1598590,2,31
1598890,1,35
159910,2,37
1599170,1,30
1599980,,25
1600080,2,51
1600390,2,35
1600720,2,27
1600930,2,33
1601010,,29
1601350,2,64
1601470,2,29
1601610,2,27
160170,2,36
1601720,2,27
1601810,2,30
1602250,2,25
1602560,1,45
1602870,2,42
1603050,2,40
1603170,2,65
1603250,,26
160360,2,29
1603800,2,24
1603820,2,32
1603850,1,33
1604280,2,32
1604530,2,21
1604570,2,34
1604710,2,27
1605070,2,44
160510,1,30
1605140,1,27
1605240,2,25
1605430,2,68
1605550,2,37
1605670,1,26
1605910,2,55
1606160,2,22
1606750,2,27
1606860,2,31
1607040,2,21
1607740,2,25
1607750,2,34
1607820,2,47
1608150,1,29
1608190,2,41
1608650,,33
1608700,1,40
1608880,2,36
1609650,2,55
1609980,2,31
1609990,2,30
16100,2,36
161010,2,29
161040,2,42
1610450,2,41
1610550,2,20
1610560,2,25
1610760,2,40
161080,1,37
1610880,,36
1611310,2,23
161150,2,32
1612190,2,40
1612400,2,35
1612830,2,27
1613270,2,39
1613280,2,29
1613690,,29
1613770,2,58
1613880,2,61
1614060,1,50
1614290,2,33
161440,2,42
1614590,2,27
1614860,2,27
1615000,2,33
1615010,1,25
1615460,1,42
1616150,2,27
1616260,2,30
1616650,2,33
1616890,2,56
161700,2,34
1617000,2,34
161740,2,33
1618220,2,29
161830,2,44
1618580,1,34
1619030,1,43
1619120,2,34
1619590,2,27
1619800,2,37
1620260,2,48
1620560,1,34
162070,2,30
1620800,2,37
1621140,,5
1621200,1,28
1621240,2,54
1621500,1,36
1621660,2,22
162170,2,37
162250,1,46
1622500,2,32
162270,2,36
1622980,2,44
1623060,,28
162330,2,11
1623800,1,27
1623820,1,29
1623830,1,43
1623890,2,44
1625010,1,21
1625090,1,25
1625550,1,36
1625570,1,31
1625670,,61
1625740,1,23
1625810,1,29
1625900,2,29
1626050,2,24
1626450,1,7
1626610,2,39
1626750,2,42
1626760,2,34
1626840,2,42
1626890,2,29
1627380,1,36
1627580,,28
1627870,1,29
1627910,1,29
1627920,1,26
1628310,2,22
1628590,2,35
1628620,2,54
1628720,1,36
162930,1,35
1629350,2,35
1629490,2,40
1629510,2,27
1629790,2,32
1629930,2,48
1630180,1,42
1630270,2,45
1630360,2,32
1630370,2,29
1630440,1,45
163050,2,42
1630570,2,79
1630610,1,41
1630780,2,37
1630810,1,43
1630920,2,34
163110,2,36
1631880,1,26
1632080,2,28
1632980,2,33
1633070,2,23
163340,2,33
163380,2,38
1633870,1,37
1633960,2,69
163400,2,30
1634250,2,33
1634270,2,38
1634460,2,22
1634590,2,35
1634660,1,42
1634800,2,27
1634890,2,34
1635270,2,30
1635840,1,24
1635880,2,27
1636060,2,35
1636090,2,32
1636290,1,49
1636460,2,25
163660,2,45
1636830,,33
1637190,2,51
163730,1,38
1637350,1,35
1637480,1,27
1637820,2,70
1638030,1,34
1638230,2,50
163830,2,31
1638360,2,36
1638380,2,27
1638580,1,28
1638800,2,23
1638880,1,57
1638980,2,31
1639100,2,21
1639200,2,29
1639240,2,21
163970,2,37
1639800,2,44
1640070,2,30
1640210,1,42
1640520,2,39
1640830,2,29
164170,2,29
1641770,2,24
164180,2,32
1642210,2,40
1642310,2,27
1643090,2,32
1643330,2,34
1643660,2,37
164370,2,29
1643890,1,37
1645010,2,25
1645070,1,23
1645170,2,25
1645280,2,39
1645400,2,24
1645730,1,33
1645780,2,37
1646100,2,25
1646200,2,26
1646610,2,33
1646640,2,51
1646860,2,21
1648470,2,28
1648770,2,29
164880,2,30
1648980,1,26
1649050,2,40
1649290,2,33
1649450,1,28
1649670,2,27
165000,2,31
1650410,2,25
1650580,2,22
1650590,2,26
1650690,2,24
1650900,2,24
1650990,1,29
16510,1,36
1651000,,37
165120,2,29
1651370,2,34
1651460,2,38
165160,2,34
1651810,1,23
1651840,,21
165190,2,35
1652640,1,40
1652740,,19
1652760,2,30
1652910,1,29
1652930,2,39
1653040,2,51
1653110,2,33
1653290,,24
165360,2,28
1654160,2,46
165420,2,43
165480,2,31
165550,1,9
1658940,1,4
166010,2,31
166110,2,39
166280,2,34
166300,1,47
166310,2,29
1663530,2,32
166420,2,34
166480,2,26
1665730,2,22
166590,2,32
1666140,2,29
1666250,1,67
1666390,2,34
1666410,2,32
1666640,2,52
1666730,2,26
1666840,1,42
1667100,1,64
1667120,2,21
1667560,2,22
1667920,1,23
1667980,2,26
1668090,2,31
1668250,1,28
1668440,2,24
1668820,2,64
1668860,2,63
166890,2,45
1668940,2,44
1669050,2,47
166930,2,32
1669720,1,33
1670250,1,32
1670830,2,3
1670920,1,52
1670960,2,33
1671030,2,26
1671200,,30
1671280,2,5
1671320,1,32
1671680,1,27
1671700,1,48
1671740,2,41
1671810,1,35
1671870,2,46
1671910,2,31
167200,2,29
1672110,2,33
1672180,1,27
167240,2,36
1672710,1,28
1673480,2,26
167450,2,31
1674600,2,26
16750,2,38
1675000,1,28
167520,2,33
167530,2,29
1675380,2,23
1675500,2,25
1675590,,30
1675640,2,63
1675780,2,60
1675860,2,38
1675880,2,29
1675960,2,26
1676060,2,29
167610,1,50
1676310,1,29
1676470,2,42
1676610,2,31
1677140,1,22
1677560,2,31
1677610,2,29
167770,2,30
1677760,2,28
1677850,1,67
1678110,2,28
1678500,1,31
1678610,2,50
1678770,2,39
1678880,1,28
1679250,2,37
1679320,2,25
1679420,2,26
1679600,,23
1679660,2,31
1679760,1,26
167990,2,30
1680940,1,33
1681090,2,44
168120,2,34
1681490,1,24
1681540,1,31
168160,2,30
1681830,2,69
1681860,2,22
1681940,1,37
1681950,2,31
1682320,2,50
1682520,2,27
1682560,2,38
1683040,2,53
1683100,,34
1683430,1,35
1683450,1,35
1683550,2,30
168360,2,34
1683610,2,39
1683770,2,51
1683980,2,40
1684110,2,22
1684500,2,36
1684570,2,23
1684890,2,22
1684960,2,34
1684970,,35
1685000,2,30
168520,2,35
1685460,1,29
1685850,2,25
1686190,2,30
1686510,2,34
1686730,2,23
1687780,1,59
1687820,1,36
1687870,2,35
1688030,2,57
1688040,2,21
1688080,2,17
1688820,2,31
1688860,2,27
1689710,,31
1689830,1,29
1689850,2,36
1689970,2,33
1690430,2,39
1690500,1,28
1690550,1,52
1690770,2,27
1690830,2,35
1691150,2,50
1691190,,30
1691210,2,32
1691240,2,55
1691370,,47
169200,2,40
1692270,2,28
1692290,2,31
1692340,2,5
1692390,2,19
169240,2,38
1692400,2,34
1692530,1,62
1692550,2,25
169280,2,36
1693440,1,35
1693750,2,28
1693900,2,36
1694040,2,29
1694230,2,31
1694250,2,25
1694260,,33
1694280,1,37
1694580,2,35
1694740,2,30
1694820,,36
1694860,2,31
1695130,2,47
1695150,1,33
1695300,1,23
1695470,,23
1695630,2,24
1696460,,27
1696470,2,27
1697080,2,34
1697150,2,23
1697280,2,34
1697370,,36
169770,2,29
1697710,,31
1698350,2,28
169840,2,28
1698420,1,42
1698940,1,30
1699400,2,28
169950,2,33
1699530,2,42
1700040,2,36
1700130,2,35
1700190,1,35
1700490,2,31
1700590,2,28
1700680,2,34
1701120,2,24
1701180,2,21
1701660,2,36
1702230,2,28
1702250,1,38
1702260,1,42
1702290,2,27
1702330,2,24
1702590,1,29
1702640,2,35
1702730,2,35
1702830,2,30
170290,2,32
1702970,1,48
1703220,2,33
1703280,2,24
170330,2,34
1703350,2,31
1703380,2,39
1703590,2,32
1704110,1,5
1704190,1,24
1704300,1,36
1704360,1,38
1704610,1,40
1704640,1,40
1704750,2,34
1704770,2,30
1704860,2,32
1704920,2,46
1704990,2,28
170500,2,28
1705580,1,38
1705770,2,58
1705810,1,68
1706090,1,44
1706150,2,35
1706260,1,33
1707500,2,24
1707580,2,29
1707730,2,28
170800,2,37
1708530,2,25
1708930,2,46
1708940,2,28
1709130,2,32
170940,1,48
1709480,,29
1709520,1,37
1709670,2,25
170970,2,28
1709890,2,33
1709940,1,27
17100,2,44
1710310,2,76
1711280,,31
171150,2,30
1711600,2,22
1711960,2,47
1712280,2,38
1712480,2,29
1712490,1,0
1712700,1,33
1712810,2,29
1712890,2,36
1713540,,35
1713670,2,33
1713680,2,27
1713780,2,25
1713830,1,35
1714080,2,26
171410,1,2
1714200,2,26
1714330,,44
1714360,2,24
1714410,2,26
1714640,2,31
1714720,,5
1714790,2,28
171580,2,35
1715850,2,27
1716010,2,22
1716090,2,31
1716120,2,36
171630,2,12
1716320,,38
1716390,2,41
1716830,2,31
1716980,2,31
1717330,2,21
171740,2,36
171770,1,37
1718280,2,37
1718820,2,21
1718990,2,65
1719090,1,37
1719190,2,32
1719320,2,25
1719340,2,35
1719490,2,14
1719580,1,34
1719740,2,29
1719790,2,29
1721160,2,36
1721410,2,35
1721690,2,43
1721800,2,28
1721820,2,26
1722480,,25
1722690,2,26
172270,1,31
1722920,2,24
1723450,1,27
1723590,2,28
